alert_id,alert_date,rule_id,analyst_id,risk_score,alert_amount,alert_age_days,review_minutes,disposition,sar_flag,rule_name,channel_focus,false_positive_flag,escalated_flag,month
ALT02845,2026-08-03,R001,ANL09,45.0,34976.43,9,16,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-08
ALT02846,2026-05-13,R002,ANL11,38.0,9175.99,4,8,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-05
ALT02847,2026-05-24,R004,ANL01,38.0,34015.83,8,29,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT02848,2026-06-12,R008,ANL02,50.0,8761.84,5,38,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-06
ALT02849,2026-02-12,R003,ANL04,22.0,25495.55,9,61,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT02850,2026-06-12,R002,ANL01,28.0,21923.46,10,25,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-06
ALT02851,2026-07-13,R001,ANL10,100.0,54964.27,7,58,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-07
ALT02852,2026-07-08,R004,ANL12,59.0,22684.52,4,44,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT02853,2026-02-24,R004,ANL10,43.0,46912.28,13,43,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-02
ALT02854,2026-02-22,R001,ANL10,65.0,13829.46,6,53,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT02855,2026-07-13,R002,ANL02,24.0,56764.64,9,45,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT02856,2026-07-29,R004,ANL02,66.0,101620.48,6,8,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-07
ALT02857,2026-05-16,R001,ANL09,67.0,466795.12,14,33,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT02858,2026-07-12,R005,ANL09,69.0,2444.3,12,26,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-07
ALT02859,2026-06-28,R001,ANL01,66.0,60027.6,6,14,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT02860,2026-01-15,R006,ANL05,62.0,34567.03,22,71,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-01
ALT02861,2026-02-19,R002,ANL10,59.0,76854.06,4,73,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-02
ALT02862,2026-01-23,R008,ANL09,58.0,8636.25,8,26,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-01
ALT02863,2026-01-31,R003,ANL05,52.0,9632.92,5,31,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-01
ALT02864,2026-05-03,R003,ANL02,73.0,7947.29,22,35,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02865,2026-05-22,R004,ANL01,64.0,305362.17,5,46,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT02866,2026-05-29,R004,ANL08,82.0,10193.46,5,33,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT02867,2026-04-07,R008,ANL04,69.0,23139.35,14,54,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-04
ALT02868,2026-09-07,R001,ANL06,89.0,13545.09,21,59,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-09
ALT02869,2026-04-13,R002,ANL03,69.0,159767.46,5,31,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-04
ALT02870,2026-02-04,R006,ANL06,83.0,13634.61,11,40,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT02871,2026-02-09,R004,ANL05,77.0,49271.3,10,30,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-02
ALT02872,2026-02-27,R006,ANL01,43.0,26997.38,10,32,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT02873,2026-03-25,R003,ANL12,41.0,43172.67,6,55,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT02874,2026-02-11,R001,ANL03,77.0,8058.9,21,24,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT02875,2026-03-09,R002,ANL02,100.0,20022.44,1,53,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-03
ALT02876,2026-02-11,R006,ANL01,38.0,14848.03,10,40,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT02877,2026-05-30,R002,ANL03,35.0,72896.23,14,48,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT02878,2026-02-27,R003,ANL12,78.0,7220.62,10,44,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT02879,2026-09-12,R005,ANL02,50.0,153360.28,3,42,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-09
ALT02880,2026-09-18,R006,ANL07,36.0,30760.37,8,38,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-09
ALT02881,2026-03-14,R007,ANL10,71.0,4183.21,5,53,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-03
ALT02882,2026-05-05,R002,ANL09,92.0,17608.98,19,46,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT02883,2026-08-06,R001,ANL12,58.0,24110.71,10,35,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-08
ALT02884,2026-04-11,R004,ANL05,83.0,28235.86,10,53,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-04
ALT02885,2026-07-24,R008,ANL07,69.0,16426.07,7,14,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-07
ALT02886,2026-01-12,R005,ANL12,96.0,25745.0,3,33,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-01
ALT02887,2026-08-13,R001,ANL02,49.0,3831.58,3,18,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-08
ALT02888,2026-03-09,R003,ANL08,39.0,8920.62,10,74,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-03
ALT02889,2026-06-10,R007,ANL08,56.0,65403.44,7,49,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT02890,2026-02-20,R007,ANL06,66.0,3020.08,20,41,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-02
ALT02891,2026-09-07,R005,ANL06,54.0,57792.81,1,53,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT02892,2026-02-12,R002,ANL08,71.0,65136.4,3,30,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-02
ALT02893,2026-04-05,R001,ANL12,63.0,20272.36,5,30,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-04
ALT02894,2026-06-21,R007,ANL09,77.0,4474.82,5,24,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-06
ALT02895,2026-07-30,R001,ANL12,73.0,49010.54,4,41,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT02896,2026-06-17,R004,ANL04,40.0,13276.34,2,14,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-06
ALT02897,2026-05-14,R005,ANL01,53.0,11806.57,13,39,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-05
ALT02898,2026-04-28,R002,ANL12,60.0,118044.86,11,49,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-04
ALT02899,2026-01-13,R004,ANL06,68.0,148991.85,27,41,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-01
ALT02900,2026-07-03,R006,ANL04,100.0,22811.74,9,19,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-07
ALT02901,2026-05-17,R001,ANL05,86.0,73090.14,5,31,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT02902,2026-03-02,R007,ANL03,49.0,123339.2,14,12,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT02903,2026-07-24,R002,ANL07,51.0,45696.9,16,36,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-07
ALT02904,2026-01-22,R004,ANL06,79.0,19924.55,20,44,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT02905,2026-07-29,R008,ANL01,51.0,4515.92,27,32,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-07
ALT02906,2026-09-12,R005,ANL08,58.0,125608.5,2,25,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-09
ALT02907,2026-08-02,R004,ANL06,53.0,3623.61,2,25,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT02908,2026-02-16,R001,ANL09,24.0,10698.62,8,54,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT02909,2026-03-16,R004,ANL07,49.0,8964.24,8,44,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-03
ALT02910,2026-07-18,R006,ANL07,52.0,2868.16,8,54,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-07
ALT02911,2026-03-25,R001,ANL04,48.0,39603.52,13,28,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-03
ALT02912,2026-05-10,R001,ANL11,51.0,13594.27,31,32,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-05
ALT02913,2026-09-08,R002,ANL12,75.0,36037.73,9,46,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-09
ALT02914,2026-03-30,R006,ANL12,75.0,5374.39,1,38,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-03
ALT02915,2026-07-14,R003,ANL09,86.0,28854.0,4,17,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-07
ALT02916,2026-07-18,R002,ANL08,95.0,10477.44,17,30,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT02917,2026-05-12,R006,ANL03,76.0,14383.69,10,33,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-05
ALT02918,2026-09-03,R003,ANL12,61.0,41417.67,11,23,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT02919,2026-01-13,R002,ANL03,73.0,10636.39,9,23,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-01
ALT02920,2026-03-05,R004,ANL01,100.0,47207.64,15,44,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT02921,2026-02-20,R007,ANL10,14.0,27491.7,14,52,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-02
ALT02922,2026-07-14,R002,ANL02,99.0,23392.05,2,50,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT02923,2026-09-16,R002,ANL04,68.0,51250.33,8,49,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-09
ALT02924,2026-07-24,R007,ANL01,53.0,83637.7,24,8,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-07
ALT02925,2026-07-09,R003,ANL10,35.0,67474.08,1,19,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-07
ALT02926,2026-02-16,R001,ANL12,63.0,6054.64,7,32,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT02927,2026-07-08,R002,ANL11,48.0,5709.75,11,64,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT02928,2026-05-22,R002,ANL06,69.0,55730.58,18,30,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT02929,2026-04-18,R004,ANL08,62.0,8428.29,10,28,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT02930,2026-03-10,R001,ANL05,48.0,30520.95,11,36,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-03
ALT02931,2026-03-23,R005,ANL02,40.0,49628.04,19,59,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-03
ALT02932,2026-02-22,R001,ANL04,69.0,34893.95,11,34,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT02933,2026-02-06,R002,ANL04,52.0,174685.64,12,42,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-02
ALT02934,2026-04-03,R003,ANL05,70.0,33973.17,10,44,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-04
ALT02935,2026-04-17,R003,ANL02,66.0,166838.94,11,34,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-04
ALT02936,2026-09-12,R004,ANL01,45.0,233476.18,9,33,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-09
ALT02937,2026-09-21,R004,ANL06,71.0,2856.25,8,21,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-09
ALT02938,2026-02-12,R003,ANL04,37.0,17915.7,17,16,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT02939,2026-09-13,R002,ANL08,73.0,120451.55,16,55,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-09
ALT02940,2026-04-13,R003,ANL03,72.0,12579.34,4,43,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-04
ALT02941,2026-03-05,R001,ANL04,61.0,93092.38,8,44,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-03
ALT02942,2026-05-28,R003,ANL12,29.0,88294.18,13,18,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02943,2026-07-24,R001,ANL12,67.0,15747.51,9,31,Escalate to Case,1,Structuring / Cash Activity,Cash,0,1,2026-07
ALT02944,2026-04-05,R006,ANL07,73.0,8771.78,6,44,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-04
ALT02945,2026-01-12,R007,ANL02,71.0,64342.1,6,29,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT02946,2026-02-12,R003,ANL06,34.0,9595.35,13,47,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-02
ALT02947,2026-05-01,R004,ANL10,63.0,10995.78,10,41,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-05
ALT02948,2026-08-13,R007,ANL09,50.0,40115.54,2,27,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-08
ALT02949,2026-06-27,R008,ANL06,68.0,34557.15,4,23,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-06
ALT02950,2026-09-12,R004,ANL01,33.0,17173.61,2,60,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-09
ALT02951,2026-02-26,R005,ANL12,33.0,28818.54,4,18,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-02
ALT02952,2026-06-29,R001,ANL03,31.0,40311.6,10,41,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-06
ALT02953,2026-09-10,R007,ANL05,56.0,94252.89,27,47,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-09
ALT02954,2026-01-08,R001,ANL02,63.0,11240.03,3,24,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-01
ALT02955,2026-03-04,R008,ANL04,67.0,18940.61,6,31,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-03
ALT02956,2026-06-22,R006,ANL09,47.0,21874.28,4,31,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-06
ALT02957,2026-07-06,R006,ANL09,42.0,16784.94,10,51,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-07
ALT02958,2026-07-20,R002,ANL07,38.0,15188.74,6,20,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT02959,2026-07-10,R007,ANL01,67.0,27390.85,5,34,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-07
ALT02960,2026-01-05,R004,ANL01,34.0,43785.78,10,34,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT02961,2026-07-19,R005,ANL08,53.0,27992.88,7,39,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-07
ALT02962,2026-09-17,R002,ANL09,34.0,15205.19,10,19,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-09
ALT02963,2026-09-20,R001,ANL06,56.0,141003.4,13,64,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT02964,2026-01-19,R001,ANL12,74.0,17405.79,13,26,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-01
ALT02965,2026-06-10,R001,ANL06,65.0,2612.1,9,43,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-06
ALT02966,2026-08-16,R006,ANL02,43.0,16730.02,8,38,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-08
ALT02967,2026-03-21,R002,ANL03,50.0,46245.03,10,37,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-03
ALT02968,2026-02-26,R004,ANL10,50.0,10747.25,12,40,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-02
ALT02969,2026-01-21,R006,ANL02,66.0,22059.18,13,18,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-01
ALT02970,2026-05-02,R003,ANL02,65.0,15164.37,6,35,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02971,2026-01-30,R002,ANL04,79.0,10054.46,5,20,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-01
ALT02972,2026-01-18,R008,ANL08,53.0,147066.44,6,42,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-01
ALT02973,2026-05-17,R003,ANL06,33.0,5609.81,12,36,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02974,2026-06-05,R001,ANL06,46.0,43650.84,11,32,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-06
ALT02975,2026-07-27,R001,ANL11,79.0,32429.41,6,36,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-07
ALT02976,2026-05-23,R006,ANL07,58.0,29561.87,34,41,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-05
ALT02977,2026-01-28,R004,ANL10,63.0,38566.54,8,63,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT02978,2026-05-19,R003,ANL05,39.0,214033.18,7,27,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT02979,2026-05-01,R005,ANL01,91.0,13179.6,3,23,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-05
ALT02980,2026-04-06,R001,ANL09,71.0,28797.87,1,29,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-04
ALT02981,2026-03-30,R004,ANL08,54.0,82221.18,15,45,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT02982,2026-06-01,R008,ANL12,58.0,74272.4,9,40,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-06
ALT02983,2026-05-23,R008,ANL07,62.0,273970.16,17,41,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-05
ALT02984,2026-09-23,R008,ANL04,73.0,12599.28,9,34,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-09
ALT02985,2026-09-18,R001,ANL10,100.0,59125.72,6,30,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-09
ALT02986,2026-02-21,R006,ANL08,82.0,10154.2,14,16,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT02987,2026-04-06,R004,ANL01,41.0,972.65,5,30,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT02988,2026-03-09,R005,ANL06,47.0,30447.01,5,48,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT02989,2026-06-10,R007,ANL10,63.0,11603.77,6,39,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-06
ALT02990,2026-02-02,R005,ANL03,72.0,9899.65,11,41,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-02
ALT02991,2026-04-29,R001,ANL11,61.0,206689.81,13,72,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT02992,2026-04-10,R001,ANL06,24.0,41875.15,19,33,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-04
ALT02993,2026-08-24,R003,ANL02,70.0,65800.19,5,39,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-08
ALT02994,2026-03-25,R008,ANL11,72.0,7828.18,13,53,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-03
ALT02995,2026-09-08,R001,ANL11,63.0,2259.42,7,68,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT02996,2026-03-10,R007,ANL09,93.0,17793.38,1,38,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT02997,2026-09-19,R008,ANL04,45.0,138265.32,17,32,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-09
ALT02998,2026-01-17,R006,ANL09,78.0,6259.05,17,37,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-01
ALT02999,2026-03-10,R006,ANL07,89.0,2233.6,6,40,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-03
ALT03000,2026-02-27,R007,ANL09,81.0,16469.19,4,54,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-02
ALT03001,2026-06-07,R004,ANL02,86.0,91274.92,5,38,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-06
ALT03002,2026-02-20,R003,ANL07,45.0,2529.89,9,40,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT03003,2026-03-14,R006,ANL07,56.0,16579.55,7,29,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-03
ALT03004,2026-02-09,R006,ANL10,59.0,17072.14,3,51,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT03005,2026-01-24,R006,ANL05,50.0,3917.1,5,28,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-01
ALT03006,2026-08-05,R004,ANL11,64.0,4840.37,5,56,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT03007,2026-05-13,R005,ANL07,67.0,37019.06,5,39,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-05
ALT03008,2026-01-07,R005,ANL08,72.0,3025.97,7,17,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-01
ALT03009,2026-09-24,R005,ANL11,76.0,8139.96,7,33,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-09
ALT03010,2026-01-30,R003,ANL09,73.0,16867.1,2,55,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-01
ALT03011,2026-04-23,R005,ANL07,42.0,61517.55,4,58,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-04
ALT03012,2026-05-24,R001,ANL01,84.0,7900.74,5,36,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT03013,2026-04-23,R004,ANL11,86.0,26715.82,12,52,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT03014,2026-09-19,R005,ANL04,49.0,5946.07,8,39,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-09
ALT03015,2026-05-09,R008,ANL04,30.0,48694.38,8,44,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-05
ALT03016,2026-09-23,R007,ANL07,91.0,3189.72,14,27,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-09
ALT03017,2026-03-06,R004,ANL02,27.0,10229.94,6,29,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-03
ALT03018,2026-07-02,R001,ANL01,42.0,51892.18,11,59,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT03019,2026-02-14,R003,ANL10,58.0,591158.22,7,26,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-02
ALT03020,2026-04-30,R004,ANL07,64.0,31191.36,12,38,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT03021,2026-04-16,R001,ANL02,82.0,19066.57,11,38,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT03022,2026-04-17,R001,ANL10,54.0,96547.14,10,36,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-04
ALT03023,2026-09-14,R001,ANL02,52.0,48073.06,6,25,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-09
ALT03024,2026-08-01,R002,ANL05,72.0,119027.83,2,27,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-08
ALT03025,2026-06-24,R001,ANL12,50.0,12742.91,8,12,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT03026,2026-02-16,R007,ANL04,64.0,66805.48,11,35,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-02
ALT03027,2026-05-10,R004,ANL01,38.0,41334.2,24,58,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-05
ALT03028,2026-01-23,R005,ANL05,72.0,56073.06,5,28,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-01
ALT03029,2026-03-09,R003,ANL08,65.0,92403.06,16,26,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-03
ALT03030,2026-06-01,R008,ANL03,35.0,4861.45,6,23,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-06
ALT03031,2026-02-10,R001,ANL04,78.0,67862.12,9,48,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT03032,2026-02-16,R005,ANL05,65.0,12798.47,7,42,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-02
